video_id,duration,commentCount,dislikeCount,favoriteCount,likeCount,viewCount,timestamp
ic1kMoM_kPw,486,1410,1124,0,1489,346540,2019-04-06 07:48:02.162000
TXWkTc5_G4E,693,2060,1135,0,28515,2766808,2019-04-06 07:48:03.252000
enqFulGwFYY,144,1696,2050,0,10051,1682281,2019-04-06 07:48:04.341000
f1e0BPbTjvo,79,259,263,0,1905,534929,2019-04-06 07:48:05.436000
DTErM4uuPdc,821,1552,369,0,33365,1765066,2019-04-06 07:48:06.523000
rqTpMCq8uhk,1300,4887,814,0,20365,1108959,2019-04-06 07:48:07.605000
-kETYvHON_I,280,4985,2936,0,46424,2114448,2019-04-06 07:48:08.672000
Nsg6ZDd4NfQ,702,1702,270,0,23925,526670,2019-04-06 07:48:09.753000
MICQb4QW448,649,2746,615,0,25300,835173,2019-04-06 07:48:10.824000
Y4357OXULfc,636,3294,804,0,21152,3127411,2019-04-06 07:48:11.936000
iXcqpJQD5II,1231,10453,631,0,58669,842998,2019-04-06 07:48:13.017000
P6K9Y6FWo74,128,2001,1103,0,100870,3502874,2019-04-06 07:48:14.091000
KaTr8JC0hFA,900,2722,764,0,23906,445649,2019-04-06 07:48:15.174000
_Ihg1_3-0os,180,4919,2436,0,33015,1408064,2019-04-06 07:48:16.259000
4ay4S61byZo,271,15046,1793,0,203922,7463270,2019-04-06 07:48:17.333000
_zu53yAoTJE,216,6278,6796,0,37272,4557543,2019-04-06 07:48:18.409000
F4qfN5UeFvQ,216,32126,15561,0,675567,49596703,2019-04-06 07:48:19.495000
9o2FXVhjLyY,30,706,193,0,2461,162167,2019-04-06 07:48:20.595000
C6Oo9Hel6MI,285,686,312,0,16267,288288,2019-04-06 07:48:21.686000
8I_uK7WBbjI,794,2927,1156,0,37730,966825,2019-04-06 07:48:22.762000
Y_8PXU6_BR4,0,0,0,0,0,0,2019-04-06 07:48:23.919000
rQWZK5U233s,208,16599,9431,0,535402,52478204,2019-04-06 07:48:25
Ho-QAgN6hHA,224,175,58,0,1029,220913,2019-04-06 07:48:26.089000
J_fFW78fc7s,53,191,42,0,749,57873,2019-04-06 07:48:27.163000
WD6ZMcLxCO0,303,811,191,0,2406,301184,2019-04-06 07:48:28.255000
E9eAshaPvYw,142,1854,1299,0,14641,1631838,2019-04-06 07:48:29.400000
5SNX4JuM39c,456,705,151,0,8001,459462,2019-04-06 07:48:30.573000
KobCmaF10vQ,539,1431,162,0,6692,117830,2019-04-06 07:48:31.695000
yigx1EjB85s,135,73,21,0,448,102154,2019-04-06 07:48:32.770000
LHLbPgXPnlk,314,180,36,0,442,59136,2019-04-06 07:48:33.902000
rgcE2lMa0Kw,56,195,70,0,449,98293,2019-04-06 07:48:34.987000
jyUNW5p8Yno,169,681,408,0,9328,304465,2019-04-06 07:48:36.062000
34mNW4YSJhw,49,144,16,0,1248,106016,2019-04-06 07:48:37.170000
4uvDgYKLgcU,284,1041,401,0,3213,158826,2019-04-06 07:48:38.258000
h22kNL89csk,36,44,9,0,122,59324,2019-04-06 07:48:39.333000
Oc27GxSD_bI,631,1210,263,0,21410,501919,2019-04-06 07:48:40.424000
3D_ZODCSKXo,2998,457,131,0,1926,75887,2019-04-06 07:48:41.527000
yBXcNcBnImc,406,6464,229,0,10279,366052,2019-04-06 07:48:42.745000
djLBR_aoymQ,130,1620,156,0,5380,76013,2019-04-06 07:48:43.851000
c2rEwAWHP7s,404,481,162,0,12398,448735,2019-04-06 07:48:44.951000
4L43VVORo5c,582,1037,404,0,14326,558285,2019-04-06 07:48:46.021000
B1pdDGaC9Mk,276,258,254,0,7171,489577,2019-04-06 07:48:47.093000
FlIaRLXIHKI,146,349,1328,0,4681,9049485,2019-04-06 07:48:48.161000
5BD1Yjc3du8,772,2,2,0,41,5572,2019-04-06 07:48:49.238000
yMl68dEcOAg,358,155,148,0,843,175514,2019-04-06 07:48:50.319000
3Eu3N6KsWtY,69,10,4,0,94,6661,2019-04-06 07:48:51.399000
Y_VQkw9MJA4,365,17,8,0,183,19197,2019-04-06 07:48:52.676000
lH4WpBbX0oE,229,31,16,0,183,22578,2019-04-06 07:48:53.766000
tKX8nUCSBjM,14,0,5,0,12,974,2019-04-06 07:48:54.854000
MXdXoQBVFmE,197,385,193,0,4213,821684,2019-04-06 07:48:55.932000
lSSFuier7tU,1555,1461,421,0,22359,452831,2019-04-06 07:48:56.997000
HSezK15Ewdo,1152,233,84,0,4543,154508,2019-04-06 07:48:58.085000
u-OQ-Zv6PfI,985,239,95,0,3966,137085,2019-04-06 07:48:59.165000
aB-UKwO367s,937,43185,14643,0,150536,5323386,2019-04-06 07:49:00.249000
eEdPnm-AZ94,160,900,955,0,19352,1807751,2019-04-06 07:49:01.323000
CJzaYLc4pPY,184,41939,11887,0,508909,37707673,2019-04-06 07:49:02.404000
eV03W0mnxkI,3979,139,165,0,1127,188427,2019-04-06 07:49:03.520000
aeoeECXFksI,970,3678,1287,0,11300,874465,2019-04-06 07:49:04.611000
_zhR6d6LDzM,250,3717,1204,0,63983,1897097,2019-04-06 07:49:05.682000
rbQLd9Kj2VI,1577,1768,310,0,5171,718008,2019-04-06 07:49:06.803000
iqQXwovaUJQ,144,167,143,0,8213,1004502,2019-04-06 07:49:07.893000
l3vbvF8bQfI,212,9666,4200,0,145135,6800100,2019-04-06 07:49:08.972000
FvBcYkY7ZGo,339,900,818,0,33127,2956850,2019-04-06 07:49:10.049000
QFY79W78ZsY,0,0,0,0,0,0,2019-04-06 07:49:11.151000
YyGq2vjv7Qs,570,1147,1309,0,3589,542179,2019-04-06 07:49:12.228000
_1mIPOYZzfo,3465,5762,1433,0,14745,2027020,2019-04-06 07:49:13.327000
rjlxc-vxNBA,812,3948,598,0,43028,724773,2019-04-06 07:49:14.420000
idD1C2-ISlo,253,1443,3517,0,55923,13017029,2019-04-06 07:49:15.501000
Kpxn9nl02qg,231,652,1197,0,13855,594182,2019-04-06 07:49:16.610000
EOmcGbXsRM8,273,357,498,0,3481,210394,2019-04-06 07:49:17.704000
HDJYRLqTUjo,574,2014,313,0,16682,646330,2019-04-06 07:49:18.785000
40zKzYxwaF0,647,1420,506,0,15281,297738,2019-04-06 07:49:19.856000
5TXSR9Jel24,54,80,36,0,486,66877,2019-04-06 07:49:20.953000
oRSVrtKph_k,769,17090,983,0,218130,3060191,2019-04-06 07:49:22.034000
x2u-KEex34A,443,1117,578,0,15136,1781452,2019-04-06 07:49:23.146000
rll790aP60Q,2216,449,132,0,3156,307745,2019-04-06 07:49:24.241000
ldMaZ_7FNDY,1449,3395,758,0,52709,1496489,2019-04-06 07:49:25.333000
NBYL_QwYhjs,51,379,168,0,11252,366884,2019-04-06 07:49:26.411000
KHeAmpahI08,213,809,498,0,15649,879031,2019-04-06 07:49:27.483000
V4dqF7UOspg,144,66,132,0,174,14545,2019-04-06 07:49:28.602000
fQTVpWxu570,208,391,377,0,6912,312771,2019-04-06 07:49:29.701000
fVizzW1uyDw,98,262,22,0,1389,94180,2019-04-06 07:49:30.793000
sTnCS91HgcE,1077,527,85,0,4878,95720,2019-04-06 07:49:31.863000
cPSpmSXNy_A,629,2478,486,0,44485,1074285,2019-04-06 07:49:32.955000
sOz90t6gH-8,102,34,21,0,230,27864,2019-04-06 07:49:34.051000
mB2UTIkgY1I,70,336,184,0,2001,458917,2019-04-06 07:49:35.138000
7pXcSzCvYvs,52,12,5,0,48,2600,2019-04-06 07:49:36.222000
jiP82WVx6mM,109,1,1,0,40,3858,2019-04-06 07:49:37.303000
W7Vf8NiqSu8,65,2,3,0,95,21253,2019-04-06 07:49:38.401000
gqR5QaaSFX4,30,12,3,0,59,64944,2019-04-06 07:49:39.488000
WAwRrtH-4Lg,523,157611,9879,0,737944,33492880,2019-04-06 07:49:40.569000
Isvqg90LhqM,31,23600,6767,0,449065,20215722,2019-04-06 07:49:41.668000
No35-c4zXjo,232,7173,4201,0,54895,2563302,2019-04-06 07:49:42.745000
lrWRy9BBp-c,539,15461,11970,0,152368,7686041,2019-04-06 07:49:43.830000
aoY0J5jSbTM,93,852,302,0,18250,2309781,2019-04-06 07:49:44.898000
aHuIyhO7dtw,0,0,0,0,0,0,2019-04-06 07:49:45.998000
IiRmtBZu0pM,119,8674,9388,0,58639,1181096,2019-04-06 07:49:47.076000
yLdav-8af6g,502,901,231,0,20293,448735,2019-04-06 07:49:48.150000
Z0JupszeKIo,139,713,332,0,1727,213302,2019-04-06 07:49:49.242000
15UK0924t_o,601,1218,396,0,16561,359284,2019-04-06 07:49:50.331000
q260bjSiyq0,129,1333,227,0,30528,903405,2019-04-06 07:49:51.405000
PSA-TnMwK9c,216,996,104,0,2611,362671,2019-04-06 07:49:52.545000
gImQUUb8cU4,925,3672,716,0,24489,339173,2019-04-06 07:49:53.647000
d6hso-SroWE,187,1451,346,0,3449,283754,2019-04-06 07:49:54.740000
2_dkBgK4Mbk,344,230,27,0,83,16891,2019-04-06 07:49:55.835000
OOGWCr4EZRo,204,448,475,0,4202,439017,2019-04-06 07:49:56.924000
pjaEEzjd9iw,91,51,10,0,35,5288,2019-04-06 07:49:58.018000
U0FRd8BbRW4,66,20,11,0,199,32653,2019-04-06 07:49:59.107000
6DuLfoU3apA,82,17,7,0,150,19600,2019-04-06 07:50:00.233000
aYnyMPc3LQ4,502,78801,5303,0,347149,12497541,2019-04-06 07:50:01.325000
ZJkc_C5-Cd8,321,7829,11987,0,42179,4035769,2019-04-06 07:50:02.404000
Y-iFgDK_D5s,829,57777,18294,0,630029,35065915,2019-04-06 07:50:03.487000
au5hwGS4KRE,16,3111,5169,0,5074,1743161,2019-04-06 07:50:04.630000
gvuvxLzUB-w,64,1071,908,0,2148,217654,2019-04-06 07:50:05.709000
DnSO5Uhobvo,268,4288,722,0,68857,990022,2019-04-06 07:50:06.782000
7ZhaNwZbco8,185,4140,4918,0,1913,146944,2019-04-06 07:50:07.867000
_QufBstcsrc,688,696,341,0,4118,422190,2019-04-06 07:50:08.946000
V59YAu9l-gY,128,589,224,0,8916,352964,2019-04-06 07:50:10.040000
iLZSB-5Dyf8,186,1910,626,0,15922,954860,2019-04-06 07:50:11.116000
oDYoV8-9v10,464,5436,2941,0,61021,3206476,2019-04-06 07:50:12.183000
77e7n60Zs9E,496,45,38,0,421,49497,2019-04-06 07:50:13.266000
MLVcmQ62luE,568,18697,25143,0,294564,13448476,2019-04-06 07:50:14.432000
I92OeEHWmTc,86,438,231,0,2545,288283,2019-04-06 07:50:15.513000
lUZPV3gGXgY,722,15911,1545,0,173301,4602480,2019-04-06 07:50:16.598000
4GUxd-4TUTs,385,4984,4002,0,3075,292421,2019-04-06 07:50:17.671000
dPuULksBPcI,118,220,266,0,733,150878,2019-04-06 07:50:18.746000
V1LBWKqQpfI,789,2651,879,0,24221,839778,2019-04-06 07:50:19.894000
Ugcz3EaGodE,106,793,364,0,24179,1353566,2019-04-06 07:50:20.978000
OO5_E0_NAOg,0,0,0,0,0,0,2019-04-06 07:50:22.038000
_7985zBEM3o,545,16209,2679,0,218580,8851954,2019-04-06 07:50:23.139000
bqIVwa9VFDM,233,979,300,0,15110,468476,2019-04-06 07:50:24.207000
h07CnJy-SUc,177,1517,493,0,2624,359913,2019-04-06 07:50:25.306000
vBdxi7-_HKw,397,48,102,0,466,178472,2019-04-06 07:50:26.403000
pn6azlyHzuU,168,3377,3314,0,58333,2480784,2019-04-06 07:50:27.484000
NzJdS6YC9es,717,11893,1440,0,64024,4481925,2019-04-06 07:50:28.573000
3LNeBf7bOTU,29,2456,921,0,53341,3026769,2019-04-06 07:50:29.641000
GKBI_bVFSfs,86,2446,1354,0,29753,5823788,2019-04-06 07:50:30.724000
qax_QIFvw_o,384,1946,936,0,53223,2717855,2019-04-06 07:50:31.797000
rWVLhFdOr_M,5818,20,68,0,1505,70876,2019-04-06 07:50:32.877000
ClM-MORjXQI,125,2583,1181,0,50042,3183042,2019-04-06 07:50:33.950000
trW9rxpSBxA,131,1104,1058,0,17656,1258443,2019-04-06 07:50:35.041000
Ow-plaMZHT8,27,4,4,0,8,4280,2019-04-06 07:50:36.134000
eenl2f0o6AQ,1330,1588,164,0,10542,380694,2019-04-06 07:50:37.220000
wOFuVNiAJQQ,205,3222,226,0,20746,597861,2019-04-06 07:50:38.288000
PfZHU8ZT-Uo,194,130,10,0,1589,26989,2019-04-06 07:50:39.362000
ahAnbeyxlic,149,240,133,0,2175,343516,2019-04-06 07:50:40.455000
9udUUMxQNG0,423,21,8,0,228,12716,2019-04-06 07:50:41.540000
rDGt6F3xTcw,423,55,86,0,1267,126148,2019-04-06 07:50:42.621000
LcExeXLNKyY,195,637,221,0,8798,1241908,2019-04-06 07:50:43.715000
wrpeEitIEpA,70,4526,3493,0,69753,2681576,2019-04-06 07:50:44.817000
KbbgQsTbQ9Q,952,9104,1729,0,22579,3673193,2019-04-06 07:50:45.895000
bPJjU2Mpujs,42,696,1081,0,5936,1031558,2019-04-06 07:50:46.985000
kfPNxNIDHrA,285,5887,3483,0,35149,1733856,2019-04-06 07:50:48.086000
nCPIKP_84qs,324,20786,4494,0,291424,13636794,2019-04-06 07:50:49.163000
NHrwcQQ38bA,269,2805,1018,0,68016,4044109,2019-04-06 07:50:50.233000
JrFiNSueT3Y,406,357,756,0,2710,447533,2019-04-06 07:50:51.350000
iuBPpEkUi8I,60,1075,560,0,14127,509024,2019-04-06 07:50:52.585000
5g20u8EfMdg,213,8205,623,0,26116,1053656,2019-04-06 07:50:53.665000
391JeKrI30w,32516,190,208,0,261,75860,2019-04-06 07:50:54.767000
PKP8Mimj3QI,120,270,245,0,935,165240,2019-04-06 07:50:55.849000
v3Nv2R9Acec,156,1332,491,0,18018,656877,2019-04-06 07:50:56.939000
26qOMpjicGs,152,423,232,0,5990,805177,2019-04-06 07:50:58.037000
XIxZLrruFpg,391,2488,1235,0,16689,733898,2019-04-06 07:50:59.112000
yOZf7zIf6fM,166,183,586,0,461,106890,2019-04-06 07:51:00.211000
gTF8KYoJkMM,476,803,1029,0,13995,348107,2019-04-06 07:51:01.282000
2fxqFJsvus4,181,542,777,0,6852,2151279,2019-04-06 07:51:02.367000
O6K0ZPRqzFU,0,0,0,0,0,0,2019-04-06 07:51:03.460000
_0uV-jMbHQU,0,0,0,0,0,0,2019-04-06 07:51:04.582000
6vbFe6F48Uo,0,0,0,0,0,0,2019-04-06 07:51:05.732000
MEEj62ZqFYo,241,1767,2689,0,11715,545478,2019-04-06 07:51:06.812000
3tUSDKhcxcc,512,128,40,0,1102,56820,2019-04-06 07:51:07.881000
WMefea9aYNA,60,318,321,0,333,19791,2019-04-06 07:51:08.964000
3rIjcRK_BNU,34,1732,462,0,32886,2355336,2019-04-06 07:51:10.051000
PUcS24GuAog,2356,0,654,0,56996,1453534,2019-04-06 07:51:11.139000
tXWHO14c88c,244,3492,3734,0,5318,384891,2019-04-06 07:51:12.212000
of_i4P9QwyM,434,2617,180,0,31375,242231,2019-04-06 07:51:13.291000
3TwiPa39WnM,78,176,64,0,10790,544184,2019-04-06 07:51:14.374000
Qzgar1P6cn0,304,314,98,0,6735,158045,2019-04-06 07:51:15.460000
TKhRjduXFEM,39536,0,859,0,865,52698,2019-04-06 07:51:16.576000
QmAbpXRNuYA,136,365,42,0,3550,107658,2019-04-06 07:51:17.671000
VW-5B_g8CrY,87,16,7,0,67,6720,2019-04-06 07:51:18.751000
Er1eh1D8p2o,211,699,511,0,33130,1394571,2019-04-06 07:51:19.837000
l0rAEPJoWeE,55,2,3,0,52,9032,2019-04-06 07:51:20.946000
-m3L9lA5_tA,494,31,6,0,153,62282,2019-04-06 07:51:22.031000
caCdf94Blfw,1640,8697,5662,0,22816,2321456,2019-04-06 07:51:23.128000
Wk6Z7HLpx8s,83,2980,1040,0,7856,1454481,2019-04-06 07:51:24.249000
JZoO1Ftj-bM,270,6976,2768,0,76447,3603960,2019-04-06 07:51:25.322000
_fVUX6-7VKE,256,3511,1253,0,6905,1255192,2019-04-06 07:51:26.411000
VRJmcxCrAOA,258,103250,63118,0,2547537,162260368,2019-04-06 07:51:27.500000
e2ExvdtmIyU,292,5069,6324,0,2892,443828,2019-04-06 07:51:28.583000
eUgrVCDUCtE,1007,31837,12744,0,127010,9342953,2019-04-06 07:51:29.648000
Lj6Y6JCu-l4,185,15297,21164,0,846584,98342079,2019-04-06 07:51:30.721000
NkgW3SLLZgU,307,1971,543,0,34714,3253057,2019-04-06 07:51:31.800000
K0u_kAWLJOA,194,13215,2213,0,124445,6671267,2019-04-06 07:51:32.871000
uGwcNjWrgaU,862,306,0,0,0,358829,2019-04-06 07:51:33.961000
phCIKfJY7SU,251,5343,1869,0,53276,3456940,2019-04-06 07:51:35.060000
lk8lozFBXpo,274,6581,4469,0,117105,10065593,2019-04-06 07:51:36.145000
AKmlFyQaiXo,501,1206,1322,0,14843,1550565,2019-04-06 07:51:37.221000
KpL6X856Y2E,62,354,191,0,997,270870,2019-04-06 07:51:38.314000
dAyg7C2-mjQ,342,0,432,0,15538,689803,2019-04-06 07:51:39.410000
IvAvHjYoLUU,783,3565,1493,0,33966,1310173,2019-04-06 07:51:40.480000
vCWrArYJntc,268,415,816,0,14578,1606669,2019-04-06 07:51:41.555000
bqPARIKHbN8,1101,4764,1694,0,128892,4303244,2019-04-06 07:51:42.644000
X41ArlJVNYc,134,4322,777,0,59962,1017600,2019-04-06 07:51:43.721000
d3h_uD-5d7A,1154,413,1840,0,59525,1230510,2019-04-06 07:51:44.821000
J41qe-TM1DY,179,149531,4278,0,1262918,19224923,2019-04-06 07:51:45.894000
JWa_Lbdl0J0,0,0,0,0,0,0,2019-04-06 07:51:46.991000
rWHrWuDnReM,58,7137,4469,0,48858,1489825,2019-04-06 07:51:48.074000
e89IWTGdIuQ,9581,31,48,0,16,10319,2019-04-06 07:51:49.174000
EsdjC5dsOTM,317,1200,293,0,6185,1292819,2019-04-06 07:51:50.244000
1zO2JEV6He0,402,11365,1337,0,159525,3267957,2019-04-06 07:51:51.320000
i0pmuBLUvmw,668,2930,225,0,36674,916620,2019-04-06 07:51:52.604000
ZWMp9BpWODk,326,2993,1097,0,19219,1313176,2019-04-06 07:51:53.690000
TYFAkFxeukE,950,704,167,0,460,37088,2019-04-06 07:51:54.772000
2gGRX1bvgS8,73,90,109,0,193,61095,2019-04-06 07:51:55.852000
mA4NVRV1FGU,409,1054,820,0,10881,393558,2019-04-06 07:51:56.922000
z91xQ5u-_wY,366,302,58,0,1463,85932,2019-04-06 07:51:57.998000
xPsEiZAOb_I,291,2977,437,0,45029,347048,2019-04-06 07:51:59.076000
A4cASDml7Vk,237,170,102,0,2570,422316,2019-04-06 07:52:00.181000
k9XvXBqhu-E,688,164,33,0,3230,57530,2019-04-06 07:52:01.314000
A6owSHYjOiE,77,15,19,0,90,33002,2019-04-06 07:52:02.395000
Z9Mscw3O2XA,109,42,73,0,38,12558,2019-04-06 07:52:03.486000
g3N-vtknJG8,290,49,21,0,1008,62507,2019-04-06 07:52:04.584000
5gZWna6RnCA,78,210,60,0,4009,645753,2019-04-06 07:52:05.698000
oWjxSkJpxFU,428,691707,601666,0,2077283,30101412,2019-04-06 07:52:06.835000
ltzy5vRmN8Q,171,20817,10371,0,128004,4681498,2019-04-06 07:52:08.030000
8BAhwgjMvnM,155,17124,9483,0,109231,14554227,2019-04-06 07:52:09.111000
GWMKelv5Bmw,562,11029,3579,0,140283,5163371,2019-04-06 07:52:10.180000
NZ0ImXT1FZk,779,9572,2318,0,77482,4110503,2019-04-06 07:52:11.259000
OGYASOBiU_E,415,101092,2345,0,297946,7662018,2019-04-06 07:52:12.351000
16a1LttU5qc,374,22694,9749,0,331535,10739832,2019-04-06 07:52:13.432000
shiTAXD78Y8,415,3103,3032,0,4154,889716,2019-04-06 07:52:14.513000
1QR-GsZkE3E,184,266,254,0,5322,569398,2019-04-06 07:52:15.632000
3ChgRbqGi-E,223,7961,6315,0,351184,26066683,2019-04-06 07:52:16.743000
cMtHByGJ8Ao,222,21416,1781,0,306626,7162456,2019-04-06 07:52:17.823000
jyNFL5t2A-U,195,856,287,0,2491,270266,2019-04-06 07:52:18.916000
txHbh2PAeV4,232,455,168,0,6086,652506,2019-04-06 07:52:19.994000
dPWg-A9tiRI,340,1368,570,0,33775,2487561,2019-04-06 07:52:21.110000
sgX_StgXGF0,60,3164,605,0,31725,1706554,2019-04-06 07:52:22.180000
8gcUmiOlM1M,132,1346,721,0,10189,1753627,2019-04-06 07:52:23.253000
NuXHriwQB9g,64,168,66,0,1560,223512,2019-04-06 07:52:24.351000
AKstzozuLKY,43,73,145,0,2925,528917,2019-04-06 07:52:25.440000
Cs2Xr2b7ako,844,1203,171,0,16380,305884,2019-04-06 07:52:26.529000
p5HH2UfZ2wE,57,2935,517,0,37434,1749738,2019-04-06 07:52:27.635000
NEmFS50lsTw,0,0,0,0,0,0,2019-04-06 07:52:28.749000
dZWNPEC6SIw,543,1044,645,0,33266,2099229,2019-04-06 07:52:29.833000
5x-d3pabd5o,348,18977,48416,0,792017,137273602,2019-04-06 07:52:30.934000
P-MQBhBwvgM,90,60,213,0,625,76529,2019-04-06 07:52:32.041000
6wHZT2t78E4,275,2233,794,0,30270,2094169,2019-04-06 07:52:33.132000
NOciiz9WK5Y,347,1989,365,0,37836,1578603,2019-04-06 07:52:34.308000
4MYaA4WEo1Y,130,293,635,0,196,106543,2019-04-06 07:52:35.401000
lzEctvL0vrg,258,2220,332,0,27061,901302,2019-04-06 07:52:36.482000
XKSHDDBAd1w,102,244,2073,0,1941,192540,2019-04-06 07:52:37.580000
90CCjgX0n20,31,0,28083,0,32204,26941382,2019-04-06 07:52:38.691000
oZm_N6aSU0E,78,255,318,0,12840,933456,2019-04-06 07:52:39.798000
Uh4XJjr53vg,271,1461,2157,0,33004,2369705,2019-04-06 07:52:40.869000
TMfStd3v330,359,2724,2861,0,21308,1200770,2019-04-06 07:52:41.947000
6A3cHzFQsqI,381,179,20,0,1087,204879,2019-04-06 07:52:43.027000
mJ-lFt9_uxI,60,1,5,0,24,5592,2019-04-06 07:52:44.112000
YNpCXG66_PA,414,1540,392,0,19626,1300732,2019-04-06 07:52:45.200000
Cd2Ue_xw1oo,60,9,3,0,217,13743,2019-04-06 07:52:46.277000
K9kVsnTQh-g,103,107,67,0,288,79629,2019-04-06 07:52:47.375000
vBQOVNuSNvI,22,117,62,0,94,13754,2019-04-06 07:52:48.463000
y2l7bhf5fJo,72,20,15,0,52,41106,2019-04-06 07:52:49.549000
RqAFeV8Bosc,459,454,84,0,891,177840,2019-04-06 07:52:50.653000
8MPbR6Cbwi4,383,34397,81917,0,1228061,301088761,2019-04-06 07:52:51.759000
lfIhBu0TZBs,172,7463,7983,0,81030,2866857,2019-04-06 07:52:52.866000
NSi-MniOTqI,464,4155,481,0,33783,1466717,2019-04-06 07:52:53.937000
8ll04Zzw5UM,296,28023,9851,0,351270,25122813,2019-04-06 07:52:55.026000
eEDZuFw34YM,170,2231,1216,0,37551,1798593,2019-04-06 07:52:56.110000
XblV5A1PlDo,203,11452,8249,0,226960,21117299,2019-04-06 07:52:57.178000
IBHx9uwCy3w,659,14006,6546,0,68134,2801762,2019-04-06 07:52:58.244000
DJFeaRWJdy8,1284,9657,1869,0,68190,3529479,2019-04-06 07:52:59.327000
yN7N0P2TxHQ,202,6774,4721,0,113467,9211087,2019-04-06 07:53:00.393000
FwzoDS3zL_4,60,3317,6861,0,5401,1401414,2019-04-06 07:53:01.479000
fOsphXJvaUE,277,915,329,0,15878,1470588,2019-04-06 07:53:02.563000
efve8-mhdVg,383,1678,1088,0,28831,2564460,2019-04-06 07:53:03.655000
wDrx1pxh-Po,441,2906,1923,0,48595,4074978,2019-04-06 07:53:04.733000
D18e8aU-UWs,240,8481,5754,0,200946,17501746,2019-04-06 07:53:05.803000
pjTj-_55WZ8,232,21077,56758,0,1390302,347426635,2019-04-06 07:53:06.888000
JWAvRIpuj1U,3350,0,0,0,0,149499,2019-04-06 07:53:08.022000
t8a8EFMAuSU,148,7422,1179,0,14117,869388,2019-04-06 07:53:09.092000
dOv-1NG-YKc,1121,0,870,0,65048,1063732,2019-04-06 07:53:10.182000
zq0T7ye-Pn4,408,866,348,0,13510,702504,2019-04-06 07:53:11.269000
PpElRBQ-yGc,0,0,0,0,0,0,2019-04-06 07:53:12.374000
x25k_-Katf4,340,2297,948,0,17033,646513,2019-04-06 07:53:13.458000
t3z_pdr6z8w,822,17262,2135,0,130969,1173863,2019-04-06 07:53:14.542000
CZMO9Ud0tOU,315,1565,444,0,15572,766012,2019-04-06 07:53:15.628000
GM1QDBvzm1Y,31,240,1983,0,4554,21618108,2019-04-06 07:53:16.698000
DD4jmj9AevM,0,0,0,0,0,0,2019-04-06 07:53:17.834000
KtA3Wp8eNgA,386,3430,2132,0,79807,3315175,2019-04-06 07:53:18.973000
0GQmGOju6CE,949,28754,1858,0,149457,3598122,2019-04-06 07:53:20.072000
XIZmIl9SsXk,308,1356,1504,0,11574,837454,2019-04-06 07:53:21.158000
zsbT6NMUrSk,325,656,114,0,1746,226348,2019-04-06 07:53:22.245000
Np0LMwqtOVM,498,1651,776,0,32083,2678113,2019-04-06 07:53:23.321000
Mhzmc7LRIGo,850,18394,7578,0,210131,14500806,2019-04-06 07:53:24.406000
52L2HML5O1k,547,892,407,0,5240,353597,2019-04-06 07:53:25.502000
HvPbH30KWLE,120,14793,1488,0,340848,3084280,2019-04-06 07:53:26.585000
01AEuxSlIMg,0,0,0,0,0,0,2019-04-06 07:53:27.675000
XT3gEidTKAc,186,946,246,0,14751,270163,2019-04-06 07:53:28.767000
9r6NI9m_IxM,1581,243,581,0,5491,1208276,2019-04-06 07:53:29.855000
Z00-9MhEw5o,340,450,159,0,14636,360286,2019-04-06 07:53:30.968000
kDiJh8loTOE,518,674,159,0,8497,310621,2019-04-06 07:53:32.064000
RjujNLl1jyk,635,266,188,0,3828,173026,2019-04-06 07:53:33.135000
qNl4-y6q5rc,106,732,270,0,734,84239,2019-04-06 07:53:34.211000
Prnw-NqXSEY,78,278,37,0,1255,85628,2019-04-06 07:53:35.306000
0ufNmUyf2co,437,1282,428,0,19218,1980917,2019-04-06 07:53:36.389000
byBCkV_j-As,78,85,772,0,1668,528719,2019-04-06 07:53:37.458000
gTRRvvE3HiU,251,4319,785,0,99878,1533292,2019-04-06 07:53:38.530000
leHtDz4Mj0M,400,1336,103,0,3464,112428,2019-04-06 07:53:39.630000
SS0ebmCqHxs,189,3603,3340,0,156070,12647437,2019-04-06 07:53:40.716000
oGmIFXfgPM4,181,994,480,0,58276,1584451,2019-04-06 07:53:41.823000
Q1CFfU2gXHw,309,330,140,0,1324,104668,2019-04-06 07:53:42.906000
uikOKrrwsfw,151,2636,548,0,40367,2012367,2019-04-06 07:53:43.974000
Di4QJUCElgs,885,3217,143,0,27198,305686,2019-04-06 07:53:45.050000
Zvg6b6q1s-Y,456,2450,527,0,7417,1008260,2019-04-06 07:53:46.134000
a3Z3HAdHFdo,3536,0,0,0,0,111748,2019-04-06 07:53:47.284000
xYb9HeucPf0,132,113,22,0,287,52423,2019-04-06 07:53:48.370000
klGP5rtA76c,1155,282,125,0,1034,52160,2019-04-06 07:53:49.476000
S74uFJHI6gM,95,90,27,0,378,85813,2019-04-06 07:53:50.568000
qDI8LnPq3VY,110,1,5,0,7,7479,2019-04-06 07:53:51.684000
y6KYFcta4SE,19,3,0,0,9,591,2019-04-06 07:53:52.793000
mqf0f1h8ZTU,80,0,0,0,4,2237,2019-04-06 07:53:53.898000
WlN04DM8ol0,56,1,0,0,2,4859,2019-04-06 07:53:54.984000
EQzWr52gCWA,587,90,25,0,907,30537,2019-04-06 07:53:56.104000
1e5vRpODASk,146,7,2,0,64,9776,2019-04-06 07:53:57.171000
