video_id,title_negative,title_neutral,title_positive,title_rate,tags_negative,tags_neutral,tags_positive,tags_rate
XPrHD-7jjUs,0.0,100.0,0.0,Neutral,14.799999999999999,79.9,5.2,Negative
XQSvN2Wd5MQ,0.0,100.0,0.0,Neutral,0.0,91.9,8.1,Positive
XQmI7hTE4Jw,0.0,100.0,0.0,Neutral,5.7,70.89999999999999,23.400000000000002,Positive
XSP5yHZN1I4,21.099999999999998,78.9,0.0,Negative,0.0,100.0,0.0,Neutral
XSg9Xc3ie_A,0.0,51.6,48.4,Positive,0.0,64.5,35.5,Positive
XT3gEidTKAc,0.0,61.7,38.3,Positive,0.0,69.3,30.7,Positive
XUIwpXq_jBo,19.400000000000002,80.60000000000001,0.0,Negative,5.1,67.2,27.700000000000003,Positive
XUqRem0W8L8,0.0,100.0,0.0,Neutral,6.9,76.9,16.2,Positive
XVKg8uPSb5s,24.5,56.599999999999994,18.9,Negative,16.7,83.3,0.0,Negative
XWrB4qOF_UA,20.9,52.300000000000004,26.8,Positive,6.0,71.39999999999999,22.6,Positive
XXRBLyQQ78A,21.7,78.3,0.0,Neutral,0.0,100.0,0.0,Neutral
XXXqaYls50o,0.0,100.0,0.0,Neutral,9.700000000000001,80.30000000000001,9.9,Negative
XY5OYFc1tzU,0.0,55.60000000000001,44.4,Positive,35.6,42.3,22.2,Negative
XYfulkXyDHU,0.0,100.0,0.0,Neutral,0.0,56.89999999999999,43.1,Positive
XZo5o1Y0h9o,0.0,100.0,0.0,Neutral,3.3000000000000003,89.9,6.800000000000001,Positive
X_tYrnv_o6A,0.0,44.1,55.900000000000006,Positive,0.0,100.0,0.0,Neutral
XaKDp3ijSx0,0.0,44.800000000000004,55.2,Positive,0.0,58.8,41.199999999999996,Positive
XblV5A1PlDo,0.0,68.2,31.8,Positive,0.0,74.1,25.900000000000002,Positive
XbuQAbG2AZ0,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
XbxRqlHtKUE,0.0,41.5,58.5,Positive,0.0,81.6,18.4,Positive
Xc675sarBYc,25.6,74.4,0.0,Negative,3.3000000000000003,79.5,17.2,Positive
XcSMdhfKga4,29.299999999999997,70.7,0.0,Negative,20.599999999999998,79.4,0.0,Negative
XcUiOyKclOI,9.0,50.6,40.400000000000006,Positive,6.0,56.00000000000001,38.1,Positive
XcdLVKYsHHU,0.0,58.8,41.199999999999996,Positive,0.0,71.39999999999999,28.599999999999998,Positive
XcqS9okipTU,49.1,35.099999999999994,15.8,Negative,60.9,39.1,0.0,Negative
XdNOI-q70q4,0.0,39.300000000000004,60.699999999999996,Positive,0.0,43.3,56.699999999999996,Positive
XeLIvgsYdFI,0.0,100.0,0.0,Neutral,0.0,63.3,36.7,Positive
XgbFJUpbk8A,0.0,100.0,0.0,Neutral,0.0,95.5,4.5,Positive
XiHiW4N7-bo,0.0,100.0,0.0,Neutral,6.2,93.8,0.0,Negative
XiIShINrftE,0.0,88.6,11.4,Positive,0.0,97.5,2.5,Positive
XisRqF3ympA,0.0,51.9,48.1,Positive,0.0,65.5,34.5,Positive
XkGTE4WMMko,0.0,100.0,0.0,Neutral,17.299999999999997,65.3,17.299999999999997,Neutral
XkVwqEdYlNA,35.6,52.400000000000006,12.0,Negative,41.8,51.1,7.1,Negative
Xk_Gv89jzas,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
Xl38SuxyrgM,0.0,100.0,0.0,Neutral,0.0,95.39999999999999,4.6,Positive
XltvwqBZIPc,0.0,75.5,24.5,Positive,6.2,93.8,0.0,Negative
XoAf_I3ULwE,17.4,82.6,0.0,Negative,0.0,67.30000000000001,32.7,Positive
Xpv-sEKl1B4,0.0,100.0,0.0,Neutral,0.0,80.2,19.8,Positive
Xpw0ts8RTfk,0.0,78.3,21.7,Positive,0.0,100.0,0.0,Neutral
Xqy62kBAiLk,66.7,33.300000000000004,0.0,Negative,32.0,68.0,0.0,Negative
Xr2rgT9uEnA,0.0,100.0,0.0,Neutral,0.0,76.3,23.7,Positive
XrDlDj9DfZs,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
XrvedhkDN5A,0.0,82.19999999999999,17.8,Positive,0.0,63.0,37.0,Positive
XsVy4ImgM0o,0.0,72.0,28.000000000000004,Positive,0.0,86.3,13.700000000000001,Positive
XspEs1x9cPU,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
XtlLI_pBC3s,0.0,100.0,0.0,Neutral,0.0,65.8,34.2,Positive
XvHSlHhh1gk,16.7,83.3,0.0,Negative,0.0,100.0,0.0,Neutral
XvHgyZYz2LY,0.0,79.7,20.3,Positive,12.0,73.8,14.299999999999999,Positive
XwDTzD75fT4,0.0,70.39999999999999,29.599999999999998,Positive,0.0,100.0,0.0,Neutral
Xx1tK0RyZxs,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
XxBr02E3C0k,0.0,64.9,35.099999999999994,Positive,0.0,80.10000000000001,19.900000000000002,Positive
XxvQIaCJ9Xw,0.0,100.0,0.0,Neutral,0.0,82.19999999999999,17.8,Positive
Xyb1fsPG-Xk,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
XzvHSMEBFjE,0.0,100.0,0.0,Neutral,2.6,97.39999999999999,0.0,Negative
XzzQL96yAwE,0.0,41.699999999999996,58.3,Positive,16.3,42.199999999999996,41.6,Positive
Y-R3QdTGeLg,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
Y-iFgDK_D5s,0.0,100.0,0.0,Neutral,0.0,87.5,12.5,Positive
Y0D0s9eIKuw,0.0,100.0,0.0,Neutral,5.3,94.69999999999999,0.0,Negative
Y0KgYB3wIGo,0.0,100.0,0.0,Neutral,0.0,53.400000000000006,46.6,Positive
Y1IMfvF8aQ0,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
Y1n8F4uClUU,0.0,55.1,44.9,Positive,8.1,81.10000000000001,10.8,Positive
Y2-JjnW3w2g,11.899999999999999,88.1,0.0,Negative,19.8,67.60000000000001,12.6,Negative
Y26pMy4jf8U,0.0,100.0,0.0,Neutral,0.0,84.39999999999999,15.6,Positive
Y3TmKEeBUMM,27.500000000000004,72.5,0.0,Negative,10.4,89.60000000000001,0.0,Negative
Y4357OXULfc,0.0,71.5,28.499999999999996,Positive,41.4,52.7,5.8999999999999995,Negative
Y62ExbHI4Yk,32.1,67.9,0.0,Negative,59.199999999999996,40.8,0.0,Negative
Y6eKxjMA9ek,0.0,100.0,0.0,Neutral,17.1,67.60000000000001,15.4,Neutral
Y6sVQu-6uL0,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
Y6zucdAzNi4,0.0,82.8,17.2,Positive,0.0,100.0,0.0,Neutral
Y7u45kMINgE,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
Y8JGfi4MJ8k,55.2,44.800000000000004,0.0,Negative,30.2,69.8,0.0,Negative
Y9nDagqKL7Q,16.7,83.3,0.0,Negative,0.0,100.0,0.0,Neutral
YA9DiShszX8,26.8,60.0,13.3,Negative,16.400000000000002,57.4,26.200000000000003,Positive
YBgabneSziQ,0.0,100.0,0.0,Neutral,0.0,83.3,16.7,Positive
YBpdL9hSac4,0.0,100.0,0.0,Neutral,5.4,94.6,0.0,Negative
YDyqnYhxTTw,0.0,100.0,0.0,Neutral,6.1,80.5,13.4,Positive
YEGhKwpEKEw,0.0,100.0,0.0,Neutral,5.7,76.6,17.7,Positive
YF6xzqOfCD8,39.0,61.0,0.0,Negative,14.2,71.1,14.7,Positive
YF8415hDtEg,0.0,65.2,34.8,Positive,21.099999999999998,78.9,0.0,Negative
YFHHGETsxkE,0.0,69.8,30.2,Positive,5.5,72.5,22.0,Positive
YGOesyoKLI4,13.3,86.7,0.0,Negative,6.5,93.5,0.0,Negative
YHDbsyyjld0,0.0,100.0,0.0,Neutral,0.0,74.1,25.900000000000002,Positive
YHTnun3zpNk,0.0,100.0,0.0,Neutral,3.0,68.10000000000001,28.9,Positive
YHdOh90kGHQ,0.0,100.0,0.0,Neutral,0.0,78.2,21.8,Positive
YI3tsmFsrOg,0.0,100.0,0.0,Neutral,0.0,88.7,11.3,Positive
YJ25apqV-C8,16.7,83.3,0.0,Negative,8.0,84.6,7.3999999999999995,Negative
YKWGQyz-oLw,23.799999999999997,65.5,10.7,Negative,32.2,53.400000000000006,14.399999999999999,Negative
YKkp4jZlIfQ,0.0,100.0,0.0,Neutral,0.0,89.2,10.8,Positive
YL9sNrOlK-I,0.0,100.0,0.0,Neutral,5.800000000000001,71.6,22.7,Positive
YLPNjaAOrBw,27.200000000000003,40.5,32.4,Positive,8.0,43.4,48.6,Positive
YML2DM0K8DQ,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
YMdo_0H1thU,0.0,100.0,0.0,Neutral,0.0,87.5,12.5,Positive
YNpCXG66_PA,0.0,78.4,21.6,Positive,13.200000000000001,65.2,21.6,Positive
YOrIZowHR5I,0.0,100.0,0.0,Neutral,2.3,81.69999999999999,16.0,Positive
YOxo2IUFnr4,0.0,100.0,0.0,Neutral,0.0,56.89999999999999,43.1,Positive
YPHDFdk_BW8,43.0,56.99999999999999,0.0,Negative,21.8,70.1,8.200000000000001,Negative
YQ1cEC6FZRg,0.0,70.7,29.299999999999997,Positive,8.1,52.2,39.7,Positive
YRRczTwopgA,0.0,66.7,33.300000000000004,Positive,0.0,100.0,0.0,Neutral
YS2y_12IWlA,0.0,76.2,23.799999999999997,Positive,2.0,87.8,10.2,Positive
YSVLsQ6VBdM,0.0,100.0,0.0,Neutral,3.8,82.3,13.900000000000002,Positive
YVfyYrEmzgM,0.0,100.0,0.0,Neutral,6.1,93.89999999999999,0.0,Negative
YWVylysTNIA,27.700000000000003,35.699999999999996,36.6,Positive,27.400000000000002,59.4,13.200000000000001,Negative
YXNeKeROiXA,13.8,86.2,0.0,Negative,0.0,100.0,0.0,Neutral
YXTzMOmmEfE,0.0,63.5,36.5,Positive,0.0,78.9,21.099999999999998,Positive
YYLzss58CLs,0.0,52.2,47.8,Positive,4.8,71.8,23.400000000000002,Positive
YZ1UN5gvLjQ,26.5,54.400000000000006,19.0,Negative,16.400000000000002,23.400000000000002,60.199999999999996,Positive
Y_8PXU6_BR4,14.499999999999998,63.6,21.8,Positive,17.8,63.0,19.2,Neutral
Y_VQkw9MJA4,0.0,85.1,14.899999999999999,Positive,0.0,79.60000000000001,20.4,Positive
Ya_trIAWIXA,0.0,75.2,24.8,Positive,0.0,70.7,29.299999999999997,Positive
Yb2YuC7UbwI,0.0,100.0,0.0,Neutral,6.800000000000001,85.8,7.3999999999999995,Positive
YbHdBoHMxK4,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
YbQ-NgaCntk,16.7,83.3,0.0,Negative,17.7,64.2,18.099999999999998,Negative
YcCrw6d3UX4,0.0,85.5,14.499999999999998,Positive,0.0,80.30000000000001,19.7,Positive
Ye4z35i1b2Q,38.800000000000004,61.199999999999996,0.0,Negative,22.2,63.7,14.099999999999998,Negative
YfOHh5mt9SM,0.0,81.5,18.5,Positive,28.299999999999997,57.599999999999994,14.099999999999998,Negative
Yg8jdBLTtfo,30.099999999999998,69.89999999999999,0.0,Negative,16.6,52.2,31.1,Positive
Yhea380bYp0,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
YiSsAjNtsFc,0.0,100.0,0.0,Neutral,0.0,81.39999999999999,18.6,Positive
Yiq8YjQC6Rw,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
YjBB89qsupM,0.0,100.0,0.0,Neutral,3.2,96.8,0.0,Negative
YkLzdHTv3G0,0.0,44.800000000000004,55.2,Positive,0.0,56.99999999999999,43.0,Positive
YkfsQKs659k,0.0,100.0,0.0,Neutral,0.0,83.7,16.3,Positive
YlpXoQEqBWI,48.199999999999996,51.800000000000004,0.0,Negative,15.1,58.8,26.1,Positive
YlvCVbfS9M0,0.0,100.0,0.0,Neutral,13.3,75.0,11.700000000000001,Neutral
YpUDblEURdY,26.200000000000003,73.8,0.0,Negative,0.0,100.0,0.0,Neutral
YpnV0M6XTc8,0.0,100.0,0.0,Neutral,0.0,93.8,6.2,Positive
Yq4_YocuVeg,0.0,100.0,0.0,Neutral,0.0,92.5,7.5,Positive
YqC5loCFMtk,0.0,100.0,0.0,Neutral,0.0,81.3,18.7,Positive
YqH4eWR7jDQ,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
YrVTJd6mvpE,0.0,100.0,0.0,Neutral,0.0,95.19999999999999,4.8,Positive
YrlVffqU7sY,21.6,78.4,0.0,Negative,0.0,100.0,0.0,Neutral
YrzxVhbDc-4,0.0,100.0,0.0,Neutral,0.0,76.5,23.5,Positive
Ysh3Z_rOa_U,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
YskVs5VyqHk,0.0,100.0,0.0,Neutral,0.0,78.2,21.8,Positive
YsufMtUOXtI,0.0,100.0,0.0,Neutral,9.8,58.8,31.4,Positive
YtbArdw9oHc,15.7,84.3,0.0,Negative,0.0,100.0,0.0,Neutral
YvEGAcgpwqQ,0.0,62.1,37.9,Positive,5.5,76.4,18.099999999999998,Positive
YvcIeSfaB3c,40.699999999999996,59.3,0.0,Negative,0.0,62.1,37.9,Positive
YvfYK0EEhK4,15.9,84.1,0.0,Negative,0.0,61.7,38.3,Positive
YvjhDjUbFyU,0.0,100.0,0.0,Neutral,0.0,95.39999999999999,4.6,Positive
Yxv5EY-JwmU,0.0,84.6,15.4,Positive,7.199999999999999,81.2,11.600000000000001,Positive
YyGq2vjv7Qs,0.0,82.1,17.9,Positive,0.0,62.1,37.9,Positive
YywJykbEllU,0.0,100.0,0.0,Neutral,15.8,80.4,3.8,Negative
YzTWzK2Ke5Q,0.0,66.7,33.300000000000004,Positive,0.0,73.9,26.1,Positive
Yz_VzJ4_OOo,0.0,60.199999999999996,39.800000000000004,Positive,2.8000000000000003,78.4,18.8,Positive
Yzx_tSlifIw,0.0,68.60000000000001,31.4,Positive,0.0,100.0,0.0,Neutral
Z-0bYA5iZDo,25.2,74.8,0.0,Negative,3.5000000000000004,92.5,4.0,Positive
Z-dLdCXhapc,0.0,48.8,51.2,Positive,0.0,41.699999999999996,58.3,Positive
Z00-9MhEw5o,0.0,100.0,0.0,Neutral,0.0,91.10000000000001,8.9,Positive
Z0JupszeKIo,0.0,100.0,0.0,Neutral,9.1,90.9,0.0,Negative
Z0vLiQLpsc8,0.0,100.0,0.0,Neutral,4.5,75.3,20.200000000000003,Positive
Z1rZAT2GtmI,0.0,100.0,0.0,Neutral,17.8,62.1,20.0,Neutral
Z2Y8jGrkrDc,0.0,100.0,0.0,Neutral,8.0,74.1,17.9,Positive
Z2ttpo7c95s,12.3,87.7,0.0,Negative,19.2,78.3,2.5,Negative
Z3OZyb2iWqQ,0.0,100.0,0.0,Neutral,12.8,87.2,0.0,Negative
Z48OG9917mg,0.0,100.0,0.0,Neutral,28.7,47.099999999999994,24.2,Negative
Z4qNw1dPuNI,0.0,66.7,33.300000000000004,Positive,0.0,63.800000000000004,36.199999999999996,Positive
Z7GkGeZrb2Y,42.5,57.49999999999999,0.0,Negative,10.4,89.60000000000001,0.0,Negative
Z9Mscw3O2XA,0.0,100.0,0.0,Neutral,0.0,95.0,5.0,Positive
Z9cB0TjfIkM,0.0,47.599999999999994,52.400000000000006,Positive,30.099999999999998,53.800000000000004,16.1,Negative
ZAD3JJvMWjA,8.3,43.9,47.8,Positive,2.3,74.2,23.599999999999998,Positive
ZANqw73F9Pw,0.0,71.8,28.199999999999996,Positive,0.0,100.0,0.0,Neutral
ZAQs-ctOqXQ,0.0,100.0,0.0,Neutral,9.8,72.7,17.5,Positive
ZAzk_L70t1s,0.0,70.3,29.7,Positive,15.8,78.8,5.4,Negative
ZB7_1CoKntI,0.0,67.60000000000001,32.4,Positive,12.2,62.8,25.0,Positive
ZBXZojt6dpM,0.0,100.0,0.0,Neutral,0.0,72.1,27.900000000000002,Positive
ZCEgDAYzyRw,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZCNyOsPh2ng,24.9,75.1,0.0,Negative,12.2,45.6,42.199999999999996,Positive
ZCPwpcurYns,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZDk03lHV47Q,0.0,50.0,50.0,Positive,7.9,92.10000000000001,0.0,Negative
ZEWi-0Q_bpg,32.9,67.10000000000001,0.0,Negative,0.0,100.0,0.0,Neutral
ZEkImgh--PE,25.0,75.0,0.0,Negative,11.1,88.9,0.0,Negative
ZEqWh6fl_sA,0.0,65.2,34.8,Positive,0.0,100.0,0.0,Neutral
ZFwylDNpgFc,0.0,100.0,0.0,Neutral,0.0,90.7,9.3,Positive
ZGmmiuiVEnU,0.0,100.0,0.0,Neutral,0.0,56.89999999999999,43.1,Positive
ZHbT3LWwsQ0,0.0,67.0,33.0,Positive,21.4,78.60000000000001,0.0,Negative
ZIbI0ekrrZU,0.0,100.0,0.0,Neutral,0.0,64.1,35.9,Positive
ZJDMWVZta3M,40.0,60.0,0.0,Negative,5.1,80.80000000000001,14.099999999999998,Positive
ZJkc_C5-Cd8,0.0,78.4,21.6,Neutral,0.0,70.39999999999999,29.599999999999998,Positive
ZKUerb6IH4Y,0.0,68.7,31.3,Positive,0.0,84.7,15.299999999999999,Positive
ZKWDCyVbnoM,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZKZwrlNHMkk,34.5,51.0,14.6,Negative,30.9,52.6,16.400000000000002,Negative
ZLFak6N04GY,25.7,37.4,36.9,Positive,24.2,38.1,37.7,Positive
ZLgE9FBOtTY,14.299999999999999,85.7,0.0,Negative,3.6999999999999997,80.80000000000001,15.4,Positive
ZO4CMPCmFDE,0.0,84.7,15.299999999999999,Positive,10.7,40.699999999999996,48.5,Positive
ZOBvRs4btvE,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZP57Kn9eAAQ,0.0,78.4,21.6,Positive,0.0,82.3,17.7,Positive
ZPgh9uKSva8,0.0,65.60000000000001,34.4,Positive,5.6000000000000005,74.9,19.5,Positive
ZQ-YX-5bAs0,29.9,28.7,41.4,Positive,6.1,66.60000000000001,27.3,Positive
ZQcaYYHqrUY,41.9,58.099999999999994,0.0,Negative,9.6,48.699999999999996,41.699999999999996,Positive
ZR47jsUqUzo,0.0,100.0,0.0,Neutral,17.4,82.6,0.0,Negative
ZT0CCaKDxjg,0.0,40.0,60.0,Positive,0.0,67.0,33.0,Positive
ZTwOsL-pVzU,0.0,100.0,0.0,Neutral,0.0,75.4,24.6,Positive
ZUFRInhV4YE,0.0,100.0,0.0,Neutral,0.0,77.60000000000001,22.400000000000002,Positive
ZUSPD9zOyJs,0.0,72.3,27.700000000000003,Positive,30.2,69.8,0.0,Negative
ZUV53Nn3PhA,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZWAkzvL5Ho4,40.0,60.0,0.0,Negative,33.300000000000004,66.7,0.0,Negative
ZWGh7si0Y50,0.0,100.0,0.0,Neutral,0.0,78.10000000000001,21.9,Positive
ZWMp9BpWODk,0.0,100.0,0.0,Neutral,11.700000000000001,79.80000000000001,8.5,Negative
ZWllUdFLzXU,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZXEmAGAV8kA,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZYCDNf1a-kY,0.0,100.0,0.0,Neutral,5.8999999999999995,67.4,26.700000000000003,Positive
ZYKUXMAou3Q,0.0,82.0,18.0,Positive,0.0,100.0,0.0,Neutral
ZYXIAzqOgoY,0.0,100.0,0.0,Neutral,0.0,84.7,15.299999999999999,Positive
ZZE1_maXiAI,0.0,100.0,0.0,Neutral,5.1,70.39999999999999,24.6,Positive
ZZIq3bSOD_g,0.0,79.4,20.599999999999998,Positive,9.700000000000001,46.0,44.3,Positive
Z_kfM-BmVzQ,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
Zb0wnYnrMHg,0.0,100.0,0.0,Neutral,10.7,84.7,4.6,Negative
Zb1ShTFP198,0.0,100.0,0.0,Neutral,0.0,62.1,37.9,Positive
ZcCp7488puc,0.0,15.4,84.6,Positive,0.0,52.2,47.8,Positive
ZeGNvhAsUW8,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZfHiw_LFNGw,0.0,100.0,0.0,Neutral,6.9,93.10000000000001,0.0,Negative
Zfpf5dnYA4Q,0.0,73.7,26.3,Positive,0.0,77.60000000000001,22.400000000000002,Positive
Zh4c5IrllBg,0.0,100.0,0.0,Neutral,17.5,82.5,0.0,Negative
ZhEz1cvC1rc,0.0,58.099999999999994,41.9,Positive,0.0,90.3,9.700000000000001,Positive
ZhSk8mPSWCg,0.0,74.3,25.7,Positive,2.0,80.4,17.599999999999998,Positive
ZhtQAeRH8XE,0.0,100.0,0.0,Neutral,3.2,78.9,18.0,Positive
Zi9MkiQzl20,9.2,69.39999999999999,21.4,Positive,4.5,85.0,10.5,Positive
Zjp0mdMeIPU,0.0,100.0,0.0,Neutral,35.5,64.5,0.0,Negative
ZkPSbp3zTfo,0.0,100.0,0.0,Neutral,0.0,74.1,25.900000000000002,Positive
Zn99TMv0vac,0.0,100.0,0.0,Neutral,17.299999999999997,60.4,22.3,Positive
ZnQGzfrEpsc,0.0,58.9,41.099999999999994,Positive,0.0,91.9,8.1,Positive
ZnkiHQLI0w0,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZnvGy6pcGxs,0.0,61.199999999999996,38.800000000000004,Positive,0.0,65.2,34.8,Positive
Zo9rgbn0SMs,0.0,100.0,0.0,Neutral,15.6,84.39999999999999,0.0,Negative
ZoMB_4a7LOY,0.0,72.5,27.500000000000004,Positive,0.0,100.0,0.0,Neutral
ZoYVZmKSYFg,0.0,78.10000000000001,21.9,Positive,4.3,91.5,4.2,Neutral
Zo_mpwmashg,33.300000000000004,66.7,0.0,Negative,15.8,63.3,20.8,Neutral
ZpMNJbt3QDE,0.0,100.0,0.0,Neutral,0.0,89.7,10.299999999999999,Positive
ZpS-w6BxN-U,0.0,52.2,47.8,Positive,0.0,55.900000000000006,44.1,Positive
Zq5ESvmKagc,0.0,48.3,51.7,Positive,0.0,63.6,36.4,Positive
ZqOtqz8bSDk,0.0,100.0,0.0,Neutral,4.3999999999999995,83.3,12.3,Positive
Zr4md5OqL60,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZrP0Mqj9U_c,0.0,100.0,0.0,Neutral,0.0,83.3,16.7,Positive
ZrhKHytNLqY,0.0,78.10000000000001,21.9,Positive,0.0,100.0,0.0,Neutral
ZsN1V9Hjfvg,22.6,77.4,0.0,Negative,18.4,77.2,4.3999999999999995,Negative
ZsvViZgVXL8,0.0,100.0,0.0,Neutral,6.0,77.9,16.1,Positive
ZtiCq8S0hq4,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZurW-Uc6Lc0,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
ZvdTNDMru78,0.0,100.0,0.0,Neutral,0.0,86.1,13.900000000000002,Positive
Zvg6b6q1s-Y,0.0,67.2,32.800000000000004,Positive,2.1,63.9,34.0,Positive
ZwoDYJWWXW0,0.0,75.6,24.4,Positive,0.0,87.7,12.3,Positive
Zx7p_tmWlq0,0.0,100.0,0.0,Neutral,0.0,94.0,6.0,Positive
Zxag9p-63RU,0.0,42.699999999999996,57.3,Positive,10.5,68.60000000000001,20.9,Positive
Zxj4WT40yLM,0.0,100.0,0.0,Neutral,11.5,73.9,14.499999999999998,Positive
ZzGqFF1IXgc,0.0,86.0,14.000000000000002,Positive,0.0,91.5,8.5,Positive
ZzO8VAOJs4U,0.0,100.0,0.0,Neutral,0.0,61.7,38.3,Positive
ZzO9skEYqwY,0.0,81.6,18.4,Positive,6.4,90.10000000000001,3.4000000000000004,Negative
ZzefeQ0v5wg,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
Zzi4EQKBbOY,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
_-aDHxoblr4,27.900000000000002,72.1,0.0,Negative,11.1,68.4,20.5,Positive
_0Wz8e4W-oE,0.0,100.0,0.0,Neutral,0.0,79.7,20.3,Positive
_0ovuLsnU1A,50.0,50.0,0.0,Negative,24.8,75.2,0.0,Negative
_0p3gPzPGNs,0.0,55.60000000000001,44.4,Positive,0.0,39.4,60.6,Positive
_0uV-jMbHQU,16.3,59.3,24.4,Positive,3.5999999999999996,67.7,28.799999999999997,Positive
_1LdMWlNYS4,0.0,100.0,0.0,Neutral,0.0,94.39999999999999,5.6000000000000005,Positive
_1mIPOYZzfo,0.0,82.6,17.4,Positive,22.7,68.8,8.5,Negative
_3rb5IKvkUw,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
_5d-sQ7Fh5M,0.0,100.0,0.0,Neutral,7.5,88.0,4.5,Positive
_6lGaYh71g4,70.7,29.299999999999997,0.0,Negative,0.0,85.6,14.399999999999999,Positive
_6uvQtccJss,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
_72fqgEevOo,0.0,75.6,24.4,Positive,0.0,100.0,0.0,Neutral
_7985zBEM3o,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
_7QuvSK-A5E,0.0,100.0,0.0,Neutral,4.2,74.3,21.5,Positive
_9YMpuLDnwo,0.0,67.0,33.0,Positive,9.3,76.5,14.2,Positive
_9krQvcXKO4,0.0,100.0,0.0,Neutral,0.0,56.10000000000001,43.9,Positive
_ASpoeFRTZ0,0.0,100.0,0.0,Neutral,13.200000000000001,86.8,0.0,Negative
_AghmSP95nI,0.0,100.0,0.0,Neutral,0.0,85.9,14.099999999999998,Positive
_BVAJ3PXZ1k,0.0,100.0,0.0,Neutral,11.200000000000001,82.3,6.4,Negative
_BcYBFC6zfY,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
_C14eXiZQWo,0.0,100.0,0.0,Neutral,0.0,72.2,27.800000000000004,Positive
_CFJ1u-DIBc,42.0,57.99999999999999,0.0,Negative,0.0,80.30000000000001,19.7,Positive
_CJN_ryETIY,0.0,100.0,0.0,Neutral,0.0,73.7,26.3,Positive
_CZHqpIpN4k,0.0,100.0,0.0,Neutral,33.4,61.199999999999996,5.5,Negative
_Ch5ClOB9AE,0.0,100.0,0.0,Neutral,0.0,67.10000000000001,32.9,Positive
_EMxJMU1dCo,0.0,46.0,54.0,Positive,0.0,53.5,46.5,Positive
_EvMYEfF_hQ,0.0,100.0,0.0,Neutral,0.0,100.0,0.0,Neutral
_GPFA89Vilg,0.0,100.0,0.0,Neutral,0.0,69.8,30.2,Positive
_GZlUextcAA,34.1,65.9,0.0,Negative,0.0,54.1,45.9,Positive
_GcsQuOGPPk,0.0,74.3,25.7,Positive,0.0,75.3,24.7,Positive
_Ihg1_3-0os,0.0,100.0,0.0,Neutral,0.0,77.5,22.5,Positive
_IoOJu2_FKE,0.0,100.0,0.0,Neutral,3.9,93.2,2.9000000000000004,Negative
_IuEg3xbDA0,0.0,100.0,0.0,Neutral,0.0,90.3,9.700000000000001,Positive
_Iz83-Cmt6A,0.0,100.0,0.0,Neutral,0.0,84.2,15.8,Positive
_JVdoEIbKio,0.0,100.0,0.0,Neutral,0.0,73.8,26.200000000000003,Positive
_JY-latu82Q,0.0,100.0,0.0,Neutral,23.1,76.9,0.0,Negative
_JhaVNJb3ag,23.7,76.3,0.0,Negative,8.7,91.3,0.0,Negative
_KBc4B5JFoQ,20.8,51.9,27.3,Positive,22.2,48.6,29.2,Positive
_KEN-cxmGw8,0.0,100.0,0.0,Neutral,0.0,71.39999999999999,28.599999999999998,Positive
